ins,additive_name,food_category_code,food_category,max_level,limit_type,note,page
,"ASCORBYL
ESTERS",5.0,Confectionery,500 mg/kg,numeric,"10,",162
905e,"Mineral oil,",5.0,Confectionery,"2,000 mg/kg",numeric,3,162
900a,Polydimethylsi,5.0,Confectionery,10 mg/kg,numeric,,162
905d,"Mineral oil,",5.1,"Cocoa
products and
chocolate
products
including
imitations and
chocolate
substitutes","2,000 mg/kg",numeric,3,162
310,Propyl gallate,5.1,Propyl gallate,200 mg/kg,numeric,"15, 130",162
950,Acesulfame,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake",350 mg/kg,numeric,188,162
442,Ammonium,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake",GMP,gmp,97,162
951,Aspartame,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake","3,000 mg/kg",numeric,191,162
,BENZOATES,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake","15,00 mg/kg",numeric,,162
,SORBATES,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake","1,500 mg/kg",numeric,,162
,PHOSPHAT,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake","1,100 mg/kg",numeric,33,162
477,Propylene,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake","5,000 mg/kg",numeric,97,162
,SACCHARIN,5.1.1,"Cocoa mixes
(powders) and
cocoa
mass/cake",100 mg/kg,numeric,97,162
473,"Sucrose esters
of fatty acids",,,10 g/kg,numeric,,163
955,"Sucralose
(Trichlorogala
ctosucrose)",,,580 mg/kg,numeric,97,163
334,L-Tartaric acid,,,5 g/kg,numeric,,163
475,"Polyglycerol
esters of fatty
acid",,,"5,000 mg/kg",numeric,,163
476,"Polyglycerol
esters of
interesterified
ricinoleic acid",,,"5,000 mg/kg",numeric,,163
,"SORBITAN
ESTERS OF
FATTY
ACIDS",,,"2,000 mg/kg",numeric,,163
150c,"Caramel III -
ammonia
caramel",5.1.2,"Cocoa mixes
(syrups)","50,000 mg/kg",numeric,,163
150d,"Caramel IV -
sulfite
ammonia
caramel",5.1.2,"Cocoa mixes
(syrups)","50,000 mg/kg",numeric,,163
950,"Acesulfame
potassium",5.1.2,"Cocoa mixes
(syrups)",350 mg/kg,numeric,"97,188",163
951,Aspartame,5.1.2,"Cocoa mixes
(syrups)","1,000 mg/kg",numeric,191,163
961,Neotame,5.1.2,"Cocoa mixes
(syrups)",33 mg/kg,numeric,97,163
,"POLYSORB
ATES",5.1.2,"Cocoa mixes
(syrups)",500 mg/kg,numeric,,163
,"SACCHARIN
S",5.1.2,"Cocoa mixes
(syrups)",80 mg/kg,numeric,97,163
,SORBATES,5.1.2,"Cocoa mixes
(syrups)","1,000 mg/kg",numeric,42,163
955,Sucralose,5.1.2,"Cocoa mixes
(syrups)",400 mg/kg,numeric,97,163
,"TARTRAT
ES",,,"2,000 mg/kg",numeric,45,164
,"TOCOPHER
OLS",,,500 mg/kg,numeric,15,164
950,"Acesulfame
potassium",5.1.3,"Cocoa and
chocolate
products","1,000 mg/kg",numeric,188,164
,Annatto,5.1.3,"Cocoa and
chocolate
products",100 mg/kg,numeric,,164
163(ii),"Grape skin
extract",5.1.3,"Cocoa and
chocolate
products",200 mg/kg,numeric,,164
129,Allura red AC,5.1.3,"Cocoa and
chocolate
products",100 mg/kg,numeric,183,164
442,"Ammonium
salts of
phosphatidic
acid",5.1.3,"Cocoa and
chocolate
products",GMP,gmp,,164
951,Aspartame,5.1.3,"Cocoa and
chocolate
products","3,000 mg/kg",numeric,191,164
901,Beeswax,5.1.3,"Cocoa and
chocolate
products",GMP,gmp,3,164
133,"Brilliant blue
FCF",5.1.3,"Cocoa and
chocolate
products",100 mg/kg,numeric,183,164
320,"Butylated
hydroxyanisol
e (BHA)",5.1.3,"Cocoa and
chocolate
products",200 mg/kg,numeric,"130,
141, 15",164
321,"Butylated
hydroxytoluen
e (BHT)",5.1.3,"Cocoa and
chocolate
products",200 mg/kg,numeric,"130,
141, 15",164
319,TBHQ,5.1.3,"Cocoa and
chocolate
products",200 mg/kg,numeric,"15,130
,141",164
,"CAROTENO
IDS",5.1.3,"Cocoa and
chocolate
products",100 mg/kg,numeric,183,164
,CHLOROPH,,,700 mg/kg,numeric,62,165
100,Curcumin,,,100 mg/kg,numeric,,165
902,Candelilla wax,,,GMP,gmp,,165
161g,Canthaxanthin,,,100 mg/kg,numeric,,165
150c,Caramel III -,,,"50,000 mg/kg",numeric,,165
150d,Caramel IV -,,,"50,000 mg/kg",numeric,,165
122,Carmoisine,,,100 mg/kg,numeric,,165
903,Carnauba wax,,,GMP,gmp,,165
,beta-,,,100 mg/kg,numeric,,165
,ETHYLENE,,,50 mg/kg,numeric,21,165
132,Indigotine,,,100 mg/kg,numeric,,165
243,Lauric arginate,,,200 mg/kg,numeric,,165
,SORBATES,,,"1,000 mg/kg",numeric,,165
471,Mono and di,,,GMP,gmp,,165
961,Neotame,,,100 mg/kg,numeric,,166
,HYDROXYB,,,300 mg/kg,numeric,27,166
,PHOSPHAT,,,"2,500 mg/kg",numeric,33,166
102,Tartrazine,,,100 mg/kg,numeric,,166
,POLYSORB,,,"5,000 mg/kg",numeric,101,166
124,Ponceau 4R,,,100 mg/kg,numeric,183,166
,RIBOFLAVI,,,300 mg/kg,numeric,,166
,SACCHARIN,,,500 mg/kg,numeric,,166
127,Erythrosine,,,50 mg/kg,numeric,,166
904,"Shellac,",,,GMP,gmp,3,166
122,Carmoisine,,,100 mg/kg,numeric,,166
143,Fast green,,,100 mg/kg,numeric,,166
955,Sucralose,,,800 mg/kg,numeric,,166
110,Sunset yellow,,,100 mg/kg,numeric,,166
,BENZOATES,,,"1,500 mg/kg",numeric,,166
475,"Polyglycerol
esters of fatty
acid",,,"2,000 mg/kg",numeric,,166
476,Polyglycerol,,,"5,000 mg/kg",numeric,101,167
,SORBITA,,,"10,000 mg/kg",numeric,101,167
,Saffron,,,GMP,gmp,,167
334,L - Tartaric,,,3 g/kg,numeric,,167
1503,Castor Oil,,,350 mg/kg,numeric,,167
,TOCOPHER,,,750 mg/kg,numeric,"15,168",167
950,Acesulfame,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",500 mg/kg,numeric,188,167
442,Ammonium,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",GMP,gmp,,167
951,Aspartame,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation","3,000 mg/kg",numeric,,167
962,Aspartame-,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",500 mg/kg,numeric,191,167
,BENZOATES,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation","1,500 mg/kg",numeric,13,167
321,Butylated,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",200 mg/kg,numeric,"141, 15,
197",167
901,Beeswax,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",GMP,gmp,3,167
902,Candelilla wax,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",GMP,gmp,3,167
903,Carnauba wax,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",GMP,gmp,3,167
,HYDROXYB,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",300 mg/kg,numeric,,167
961,Neotame,5.1.4,"Imitation
Chocolate,
Chocolate
substitute
products Imitation",100 mg/kg,numeric,,167
,PHOSPHAT,,,"2,200 mg/kg",numeric,33,168
,"POLYSORB
ATES",,,"5,000 mg/kg",numeric,,168
,SACCHARIN,,,500 mg/kg,numeric,,168
,SORBATES,,,"1,500 mg/kg",numeric,,168
904,"Shellac,",,,GMP,gmp,,168
955,Sucralose,,,800 mg/kg,numeric,,168
,TOCOPHER,,,750 mg/kg,numeric,,168
334,Tartaric acid,,,5 g/kg,numeric,,168
,CHLOROPH,,,700 mg/kg,numeric,,168
,CAROTENO,,,100 mg/kg,numeric,,168
,beta –,,,100 mg/kg,numeric,,168
161g,Canthaxanthin,,,100 mg/kg,numeric,,168
220,Sulfur dioxide,,,150 mg/kg,numeric,,168
491,Sorbitan,,,10 g/kg,numeric,,168
,Annatto,,Annatto,100 mg/kg,numeric,,168
476,Polyglycerol,,Annatto,"5,000 mg/kg",numeric,366,168
150c,Caramel III,,Annatto,"50,000 mg/kg",numeric,,168
150d,Caramel IV,,Annatto,"50,000 mg/kg",numeric,,168
,Saffron,,,GMP,gmp,,169
900a,Polydimethy,,,10 mg/kg,numeric,,169
475,Polyglycerol,,,"2,000 mg/kg",numeric,366,169
474,Sucroglyceride,,,"6,000 mg/kg",numeric,348,169
473a,Sucrose,,,"6,000 mg/kg",numeric,348,169
473,Sucrose esters,,,"6,000 mg/kg",numeric,348,169
,TARTRATES,,,"5,000 mg/kg",numeric,45,169
,TOCOPHER,,,500 mg/kg,numeric,15,169
,SORBITAN,,,"10,000 mg/kg",numeric,,169
129,Allura red AC,5.2,"Confectionery
including hard
and soft candy,
nougats etc.
other than food
categories 5.1,
5.3, and 5.4",200 mg/kg,numeric,,169
320,"Butylated
hydroxyanisol
e (BHA)",5.2,"Confectionery
including hard
and soft candy,
nougats etc.
other than food
categories 5.1,
5.3, and 5.4",200 mg/kg,numeric,"130, 15",169
321,Butylated,5.2,"Confectionery
including hard
and soft candy,
nougats etc.
other than food
categories 5.1,
5.3, and 5.4",200 mg/kg,numeric,"130, 15",169
,IRON,5.2,"Confectionery
including hard
and soft candy,
nougats etc.
other than food
categories 5.1,
5.3, and 5.4",200 mg/kg,numeric,,169
474,Sucroglyceride,5.2,"Confectionery
including hard
and soft candy,
nougats etc.
other than food
categories 5.1,
5.3, and 5.4","5,000 mg/kg",numeric,,169
477,"Propylene
glycol esters of",5.2,"Confectionery
including hard
and soft candy,
nougats etc.
other than food
categories 5.1,
5.3, and 5.4","5,000 mg/kg",numeric,,169
310,Propyl gallate,,,200 mg/kg,numeric,"15, 130",170
,BENZOATES,,,"1,500 mg/kg",numeric,13,170
472e,"Diacetyltartari
c and fatty acid
esters of
glycerol",,,GMP,gmp,,170
,"CAROTENO
IDS",,,GMP,gmp,,170
,"beta –
Carotenes,vege
table",,,500 mg/kg,numeric,,170
161g,Canthaxanthin,,,GMP,gmp,,170
1503,Castor oil,,,500 mg/kg,numeric,,170
902,Candelilla wax,,,GMP,gmp,3,170
,"CHLOROPH
YLLS AND
CHLOROPH
YLLINS,
COPPER
COMPLEXE
S",,,GMP,gmp,,170
102,Tartrazine,,,100 mg/kg,numeric,,170
127,Erythrosine,,,50 mg/kg,numeric,,170
143,"Fast green
FCF",,,100 mg/kg,numeric,,170
100,Curcumin,,,GMP,gmp,,170
150c,Caramel III -,,,"50,000 mg/kg",numeric,,170
150d,Caramel IV -,,,"50,000 mg/kg",numeric,,170
961,Neotame,,Neotame,330 mg/kg,numeric,"1, 61,
158",170
,"HYDROXYB
ENZOATES ,
PARA-",,,"1,000 mg/kg",numeric,27,171
334,L-Tartaric acid,,,"2,000 mg/kg",numeric,,171
,Tocopherol,,,500 mg/kg,numeric,,171
905e,Liquid,,,GMP,gmp,,171
470(i),"Calcium,",,,GMP,gmp,,171
442,Ammonium,,,GMP,gmp,,171
124,Ponceau 4R,,,100 mg/kg,numeric,,171
,Microcrystalli,,,GMP,gmp,3,171
901,Beeswax,,,GMP,gmp,3,171
,RIBOFLAVI,,,300 mg/kg,numeric,,171
122,Carmoisine,,,100 mg/kg,numeric,,171
,PHOSPHAT,,,"2,200 mg/kg",numeric,33,171
,SACCHARIN,,,500 mg/kg,numeric,163,171
955,Sucralose,,,"1,800 mg/kg",numeric,,171
960,Steviol,,,700 mg/kg,numeric,"26, 199",171
220,Sulfur dioxide,,,"2,000 mg/kg",numeric,,171
319,Tertiary,,,200 mg/kg,numeric,"15, 130",172
,SORBATES,,,"1,500 mg/kg",numeric,42,172
,"POLYSORB
ATES",,,"1,000 mg/kg",numeric,,172
,Annatto,,,200 mg/kg,numeric,,172
133,"Brilliant blue
FCF",,,100 mg/kg,numeric,,172
110,"Sunset yellow
FCF",,,100 mg/kg,numeric,,172
132,"Indogotine
(Indigo
carmine)",,,100 mg/kg,numeric,,172
905d,"Mineral oil,
high viscosity",,,"2,000 mg/kg",numeric,3,172
904,"Shellac,
bleached",,,GMP,gmp,3,172
473a,"Sucrose
Oligoesters,
Type-I and
Type -II",,,"5,000 mg/kg",numeric,348,172
473,"Sucrose esters
of fatty acid",,,"5,000 mg/kg",numeric,348,172
475,"Polyglycerol
esters of fatty
acid",,,"2,000 mg/kg",numeric,367,172
,TARTRATES,,,"2,000 mg/kg",numeric,45,172
262(ii),"Sodium di
acetate",,,"1,000 mg/kg",numeric,,172
,"STEROYL
LACTILATE
S",,,"5,000 mg/kg",numeric,,172
950,"Acesulfame
potassium",5.2.1,Hard candy,"3,500 mg/kg",numeric,188,173
903,Carnauba wax,5.2.1,Hard candy,GMP,gmp,13,173
951,Aspartame,5.2.1,Hard candy,"10,000 mg/kg",numeric,,173
472e,"Diacetyltartari
c and fatty acid
esters of
glycerol",5.2.1,Hard candy,"10,000 mg/kg",numeric,,173
,"CHLOROPH
YLLS AND
CHLOROPH
YLLINS,
COPPER
COMPLEXE
S",5.2.1,Hard candy,700 mg/kg,numeric,,173
,"Microcrystalli
ne wax",5.2.1,Hard candy,GMP,gmp,3,173
961,Neotame,5.2.1,Hard candy,330 mg/kg,numeric,,173
955,"Sucralose
(Trichlorogala
ctosucrose)",5.2.1,Hard candy,"1,500 mg/kg",numeric,164,173
,Annatto,5.2.1,Hard candy,GMP,gmp,,173
471,"Mono and di
glycerides of
edible fatty
acids",5.2.1,Hard candy,GMP,gmp,,173
322(i),Lecithins,5.2.1,Hard candy,GMP,gmp,,173
334,L-Tartaric acid,5.2.1,Hard candy,GMP,gmp,,173
476,"Polyglycerol
esters of
interesterified
ricinoleic acid",5.2.1,Hard candy,"3,000 mg/kg",numeric,,173
,"TOCOPHER
OLS",5.2.1,Hard candy,500 mg/kg,numeric,15,173
,"SORBITAN
ESTERS OF",5.2.1,Hard candy,"10,000 mg/kg",numeric,,173
950,Acesulfame,5.2.2,Soft candy,3500 mg/kg,numeric,"157,
188",174
,Annatto,5.2.2,Annatto,GMP,gmp,,174
951,Aspartame,5.2.2,Annatto,"3,000 mg/kg",numeric,148,174
903,Carnauba wax,5.2.2,Annatto,GMP,gmp,3,174
220,Sulfur dioxide,5.2.2,Annatto,"2,000 mg/kg",numeric,,174
163(ii),Grape skin,5.2.2,Annatto,"1,700 mg/kg",numeric,181,174
904,"Shellac,",5.2.2,Annatto,GMP,gmp,3,174
476,Polyglycer,5.2.2,Annatto,"3,000 mg/kg",numeric,,174
1520,Propylene,5.2.2,Annatto,"4,500 mg/kg",numeric,,174
,SORBITAN,5.2.2,Annatto,"10,000 mg/kg",numeric,,174
907,Hydrogenated,5.2.2,Annatto,"2,000 mg/kg",numeric,,174
473,Sucrose esters,5.2.2,Annatto,"5,000 mg/kg",numeric,348,174
950,"Acesulfame
potassium",5.2.3,"Nougats and
marzipans",1000 mg/kg,numeric,,174
951,Aspartame,5.2.3,"Nougats and
marzipans","3,000 mg/kg",numeric,,174
133,"Brilliant blue
FCF",5.2.3,"Nougats and
marzipans",200 mg/kg,numeric,,174
132,"Indigotine
(indigocarmine
)",5.2.3,"Nougats and
marzipans",200 mg/kg,numeric,,174
143,"Fast green
FCF",5.2.3,"Nougats and
marzipans",200 mg/kg,numeric,,174
,"CAROTENO
IDS",,,100 mg/kg,numeric,,175
472e,"Diacetyltartari
c and fatty acid
esters of
glycerol",,,"10,000 mg/kg",numeric,,175
,CHLOROPH,,,100 mg/kg,numeric,,175
124,Ponceau 4R,,,200 mg/kg,numeric,,175
903,Carnauba wax,,,GMP,gmp,,175
122,Carmoisine,5.3,Chewing gum,100 mg/kg,numeric,,175
102,Tartrazine,5.3,Chewing gum,100 mg/kg,numeric,,175
950,"Acesulfame
potassium",5.3,Chewing gum,"5,000 mg/kg",numeric,,175
,Annatto,5.3,Chewing gum,GMP,gmp,,175
100,Curcumin,5.3,Chewing gum,GMP,gmp,,175
951,Aspartame,5.3,Chewing gum,"10,000 mg/kg",numeric,,175
,BENZOATES,5.3,Chewing gum,"1,500 mg/kg",numeric,,175
556,"Calcium
aluminium
silicate",5.3,Chewing gum,100 mg/kg,numeric,,175
1503,Castor Oil,5.3,Chewing gum,"2,100 mg/kg",numeric,,175
901,Beeswax,5.3,Chewing gum,GMP,gmp,,175
133,"Brilliant blue
FCF",5.3,Chewing gum,100 mg/kg,numeric,,175
,"CAROTENO
IDS",5.3,Chewing gum,100 mg/kg,numeric,,175
,IRON,5.3,Chewing gum,"10,000 mg/kg",numeric,,175
320,"Butylated
hydroxyanisol
e (BHA)",,,400 mg/kg,numeric,130,176
321,"Butylated
hydroxytoluen
e (BHT)",,,400 mg/kg,numeric,130,176
,Lecithins,,,GMP,gmp,,176
163(ii),"Grape skin
extract",,,500 mg/kg,numeric,181,176
442,"Ammonium
salts of
phosphatidic
acids",,,GMP,gmp,,176
473,"Sucrose esters
of fatty acids",,,GMP,gmp,,176
476,"Polyglycerol
polyricinoleate",,,GMP,gmp,,176
334,L-Tartaric acid,,,"3,000 mg/kg",numeric,,176
902,Candelilla wax,,,GMP,gmp,,176
150c,"Caramel III -
ammonia
caramel",,,"20,000 mg/kg",numeric,,176
150d,"Caramel IV -
sulfite
ammonia
caramel",,,"20,000 mg/kg",numeric,,176
903,Carnauba wax,,,GMP,gmp,,176
,"beta –
Carotenes,
vegetable",,,500 mg/kg,numeric,,176
459,"Cyclodextrin,
beta-",,,"20,000 mg/kg",numeric,,176
472e,"Diacetyltartari
c and fatty acid
esters of
glycerol",,,"50,000 mg/kg",numeric,,177
127,Erythrosine,,,25 mg/kg,numeric,,177
143,"Fast green
FCF",,,200 mg/kg,numeric,,177
314,Guaiac resin,,,"1,500 mg/kg",numeric,,177
,"HYDROXYB
ENZOATES,
PARA-",,,"1,500 mg/kg",numeric,,177
,"RIBOFLAVI
NS",,,"1,000 mg/kg",numeric,,177
132,"Indigotine
(Indigo
carmine)",,,100 mg/kg,numeric,,177
243,"Lauric arginate
ethyl ester",,,225 mg/kg,numeric,,177
,"Microcrystalli
ne wax",,,"20,000 mg/kg",numeric,3,177
,"CHLOROPH
YLLS AND
CHLOROPH
YLLINS,
COPPER
COMPLEXE
S",,,GMP,gmp,,177
961,Neotame,,,"1,000 mg/kg",numeric,,177
,"PHOSPHAT
ES",,,"44,000 mg/kg",numeric,33,177
,POLYSORB,,,"5,000 mg/kg",numeric,,177
1521,"Polyethylene
glycol",,,"20,000 mg/kg",numeric,,177
1201,"Polyvinylpyrro
lidone",,,"10,000 mg/kg",numeric,,177
124,Ponceau 4R,,,100 mg/kg,numeric,,177
474,"Sucroglyceride
s",,,"20,000 mg/kg",numeric,,178
477,"Propylene
glycol esters of
fatty acids",,,"20,000 mg/kg",numeric,,178
554,"Sodium
aluminosilicate",,,100 mg/kg,numeric,,178
559,"Aluminium
silicate",,,100 mg/kg,numeric,,178
,"SACCHARIN
S",,,"2,500 mg/kg",numeric,,178
,SORBATES,,,"1,500 mg/kg",numeric,42,178
161g,Canthaxanthin,,,GMP,gmp,,178
904,"Shellac,
bleached",,,GMP,gmp,,178
484,Stearoyl citrate,,,"15,000 mg/kg",numeric,,178
960,"Steviol
glycosides",,,"3,500 mg/kg",numeric,26,178
955,"Sucralose
(Trichlorogala
ctosucrose)",,,"5,000 mg/kg",numeric,,178
310,Propyl gallate,,,"1,000 mg/kg",numeric,,178
110,"Sunset yellow
FCF",,,100 mg/kg,numeric,,178
,"TOCOPHER
OLS",,,"1,500 mg/kg",numeric,,178
319,"Tertiary
butylhydroqui
none (TBHQ)",,,400 mg/kg,numeric,130,178
905d,"Mineral oil,
high viscosity",,,"20,000 mg/kg",numeric,3,178
950,"Acesulfame
potassium",5.4,"Decorations
(e.g. for fine
bakery wares),
toppings (non-
fruit) and",500 mg/kg,numeric,,178
951,Aspartame,5.4,"Decorations
(e.g. for fine
bakery wares),
toppings (non-
fruit) and","1,000 mg/kg",numeric,,178
,BENZOATES,5.4,"Decorations
(e.g. for fine
bakery wares),
toppings (non-
fruit) and","1,500 mg/kg",numeric,,178
901,Beeswax,,sweet sauces,GMP,gmp,,179
133,Brilliant blue,,sweet sauces,100 mg/kg,numeric,,179
320,Butylated,,sweet sauces,200 mg/kg,numeric,"130, 15",179
321,Butylated,,sweet sauces,200 mg/kg,numeric,"130, 15",179
,CAROTENO,,sweet sauces,100 mg/kg,numeric,,179
,CHLOROPH,,sweet sauces,100 mg/kg,numeric,,179
902,Candelilla wax,,sweet sauces,GMP,gmp,,179
150c,Caramel III -,,sweet sauces,"50,000 mg/kg",numeric,,179
150d,Caramel IV -,,sweet sauces,"50,000 mg/kg",numeric,,179
903,Carnauba wax,,sweet sauces,GMP,gmp,,179
,beta-,,sweet sauces,"20,000 mg/kg",numeric,,179
472e,Diacetyltartari,,sweet sauces,"10,000 mg/kg",numeric,,179
127,Erythrosine,,sweet sauces,50 mg/kg,numeric,,179
143,Fast green,,sweet sauces,100 mg/kg,numeric,,179
,HYDROXYB,,,300 mg/kg,numeric,,180
132,Indigotine,,,100 mg/kg,numeric,,180
310,Propyl gallate,,,"1,000 mg/kg",numeric,,180
,SORBATES-,,,"1,000 mg/kg",numeric,,180
961,Neotame,,,100 mg/kg,numeric,,180
,"PHOSPHAT
ES",,,"1,500 mg/kg",numeric,33,180
,"POLYSORB
ATES",,,"3,000 mg/kg",numeric,,180
124,Ponceau 4R,,,50 mg/kg,numeric,,180
477,Propylene,,,"40,000 mg/kg",numeric,,180
,RIBOFLAVI,,,"3,000 mg/kg",numeric,,180
,SACCHARIN,,,500 mg/kg,numeric,,180
904,"Shellac,
bleached",,,GMP,gmp,,180
955,"Sucralose
(Trichlorogala
ctosucrose)",,,"1,000 mg/kg",numeric,,180
110,"Sunset yellow
FCF",,,100 mg/kg,numeric,,180
319,"Tertiary
butylhydroqui
none (TBHQ)",,,200 mg/kg,numeric,,180
905d,"Mineral oil,
high viscosity",,,2000 mg/kg,numeric,3,180
129,Allura Red,,,100 mg/kg,numeric,,180
163(ii),"Grape skin
extract",,,500 mg/kg,numeric,181,181
905e,"Mineral oil,
medium
viscosity",,,"2,000 mg/kg",numeric,,181
475,"Poly glycerol
esters of fatty
acid",,,"2,000 mg/kg",numeric,368,181
476,"Polyglycerol
esters of
interesterified
ricinoleic acid",,,"5,000 mg/kg",numeric,,181
405,"Propylene
glycol alginate",,,"5,000 mg/kg",numeric,,181
,"SORBITAN
ESTERS OF
FATTY
ACIDS",,,"10,000 mg/kg",numeric,,181
,"STEAROYL
LACTYLAT
ES",,,"2,000 mg/kg",numeric,,181
474,"Sucroglyceride
s",,,"5,000 mg/kg",numeric,348,181
473a,"Sucrose
oligoesters,
Type I and
Type II",,,"5,000 mg/kg",numeric,348,181
473,"Sucrose esters
of fatty acids",,,"5,000 mg/kg",numeric,348,181
,TARTRATES,,,"8,000 mg/kg",numeric,45,181
,Protease,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",GMP,gmp,,183
1204,Pullulan,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",GMP,gmp,25,183
,SULFITES,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",200 mg/kg,numeric,44,183
928,Benzoyl,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",75 mg/kg,numeric,,183
925,Chlorine,,"6.2.1
and
6.2.2 Flours and
starches* Flours and","2,500 mg/kg",numeric,87,183
300,L-Ascorbic,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",300 mg/kg,numeric,,183
927a,Azodicarbona,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",45 mg/kg,numeric,,183
,PHOSPHATE,,"6.2.1
and
6.2.2 Flours and
starches* Flours and","2,500 mg/kg",numeric,"225, 33",183
301,Sodium,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",300 mg/kg,numeric,,183
,SODIUM,,"6.2.1
and
6.2.2 Flours and
starches* Flours and","1,600 mg/kg",numeric,"6, 252",183
1100(i),alpha-Amylase,,"6.2.1
and
6.2.2 Flours and
starches* Flours and",100 mg/kg,numeric,,183
1100(iii),alpha-Amylase,,,GMP,gmp,,184
1100(vi),Carbohydrase,,,GMP,gmp,,184
472e,Diacetyltartaric,,,"3,000 mg/kg",numeric,186,184
,Lecithins,,Lecithins,GMP,gmp,"28, 25",184
1100,Amylases and,,Lecithins,GMP,gmp,,184
923,Ammonium,,"Ammonium
persulfate","2,500 mg/kg",numeric,,184
170(i),"Calcium
carbonate",,"Ammonium
persulfate","5,000 mg/kg",numeric,,184
510,"Ammonium
chloride",,"Ammonium
persulfate",500 mg/kg,numeric,,184
920,L-cysteine,,"Ammonium
persulfate",90 mg/kg,numeric,,184
222,Soduim,,"Ammonium
persulfate",GMP,gmp,,184
223,Sodium,,,GMP,gmp,,185
,331(iii,,Trisodium,GMP,gmp,,185
928,Benzoyl,,Trisodium,40 mg/kg,numeric,,185
300,Ascorbic acid,,Trisodium,200 mg/kg,numeric,,185
,SULFITES,,Trisodium,100 mg/kg,numeric,44,185
,ASCORBYL,6.3,"Ready -to -eat
cereals,
breakfast
cereals,
including
rolled oats Ready -to -eat",200 mg/kg,numeric,10,185
950,Acesulfame,6.3,breakfast,"1,200 mg/kg",numeric,188,185
129,Allura red AC,6.3,including,100 mg/kg,numeric,,185
951,Aspartame,6.3,rolled oats,"1,000 mg/kg",numeric,191,185
100,Curcumin,6.3,rolled oats,GMP,gmp,,185
,Paprika,6.3,rolled oats,GMP,gmp,,185
133,Brilliant blue,6.3,rolled oats,100 mg/kg,numeric,,185
320,Butylated,6.3,rolled oats,200 mg/kg,numeric,"196, 15",185
321,Butylated,6.3,rolled oats,100 mg/kg,numeric,"196, 15",185
,CAROTENOI,,,200 mg/kg,numeric,,186
150c,Caramel III -,,,"50,000 mg/kg",numeric,189,186
150d,Caramel IV -,,,"2,500 mg/kg",numeric,,186
,"beta-Carotenes,",,,400 mg/kg,numeric,,186
163(ii),Grape skin,,,200 mg/kg,numeric,,186
,IRON,,,75 mg/kg,numeric,,186
961,Neotame,,,160 mg/kg,numeric,,186
310,Propyl gallate,,,200 mg/kg,numeric,196,186
,PHOSPHATE,,,"2,200 mg/kg",numeric,33,186
,RIBOFLAVI,,,300 mg/kg,numeric,,186
,SACCHARIN,,,100 mg/kg,numeric,,186
960,Steviol,,,350 mg/kg,numeric,26,186
955,"Sucralose
(Trichlorogalac
tosucrose)",,,"1,000 mg/kg",numeric,,186
110,"Sunset yellow
FCF",,,100 mg/kg,numeric,,186
,TOCOPHE,,,200 mg/kg,numeric,,186
406,Agar,6.4.1,"Fresh pastas
and noodles
and like
products Fresh pastas",GMP,gmp,211,187
400,Alginic acid,6.4.1,and noodles,GMP,gmp,211,187
523,Aluminium,6.4.1,and like,300 mg/kg,numeric,"247,6",187
300,Ascorbic acid,6.4.1,and like,200 mg/kg,numeric,,187
170(i),Calcium,6.4.1,and like,GMP,gmp,,187
290,Carbon dioxide,6.4.1,and like,GMP,gmp,"211,59",187
410,Carob bean,6.4.1,and like,GMP,gmp,211,187
407,Carrageenan,6.4.1,and like,GMP,gmp,211,187
330,Citric acid,6.4.1,and like,GMP,gmp,,187
424,Curdlan,6.4.1,and like,GMP,gmp,211,187
1412,Distarch,6.4.1,and like,GMP,gmp,211,187
297,Fumaric acid,6.4.1,and like,700 mg/kg,numeric,,187
418,Gellan gum,6.4.1,and like,GMP,gmp,211,187
575,Glucono delta-,6.4.1,and like,GMP,gmp,,187
422,Glycerol,6.4.1,and like,GMP,gmp,211,187
412,Guargum,6.4.1,and like,GMP,gmp,211,187
414,Gumarabic,6.4.1,and like,GMP,gmp,211,187
